"","X.1","Device_ID","Winter","PP_Shoot","Habitat","case_","ceh_broad","Case","weight","Used","weight2","gbg_dist_points"
"12443",12443,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,3965.32676590357
"12444",12444,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,173.239701338075
"12445",12445,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1431.4220741561
"12446",12446,"194244",2020,"pre","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,488.113335134098
"12447",12447,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,1035.76738856258
"12448",12448,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,288.216633964226
"12449",12449,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,2816.38940795175
"12450",12450,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,905.749296624666
"12451",12451,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1450.25035440153
"12452",12452,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,1967.42396332678
"12453",12453,"194244",2020,"pre","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,330.189002311907
"12454",12454,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,896.737700274076
"12455",12455,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,903.537494057771
"12456",12456,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,255.887718108931
"12457",12457,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,744.761835150358
"12458",12458,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,227.682056169437
"12459",12459,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,246.50512635523
"12460",12460,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,2919.77040880187
"12461",12461,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,685.851480906097
"12462",12462,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,1033.0567620205
"12463",12463,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,1467.64329988265
"12464",12464,"194244",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,398.138449468308
"12465",12465,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,50.2880309177593
"12466",12466,"194244",2020,"pre","1",FALSE,"other",0,1,"Avail",1,657.36586175985
"12467",12467,"194244",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,262.995477753078
"12468",12468,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,594.113562786113
"12469",12469,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1164.94719381858
"12470",12470,"194244",2020,"pre","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,126.820244441733
"12471",12471,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,1481.54377411165
"12472",12472,"194244",2020,"pre","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1940.34062186376
"12473",12473,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,384.634279757686
"12474",12474,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,64.7919502620624
"12475",12475,"194244",2020,"pre","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,954.708695507217
"12476",12476,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,828.777011961645
"12477",12477,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1496.04322909266
"12478",12478,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,677.188064050351
"12479",12479,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1704.87255628437
"12480",12480,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1053.51782803355
"12481",12481,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,56.683533064994
"12482",12482,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,88.1052649090948
"12483",12483,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,2110.67080077517
"12484",12484,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,1324.3525106142
"12485",12485,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1056.99355997906
"12486",12486,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,203.218328710814
"12487",12487,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,74.719531846407
"12488",12488,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,1470.00561132699
"12489",12489,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,331.846145229135
"12490",12490,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,365.418391524574
"12491",12491,"194244",2020,"pre","14",FALSE,"freshwater",0,1,"Avail",1,416.784546585812
"12492",12492,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,551.785478298383
"12493",12493,"194244",2020,"pre","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1121.67250414744
"12494",12494,"194244",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,265.546468188663
"12495",12495,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,2457.2059947513
"12496",12496,"194244",2020,"pre","1",FALSE,"other",0,1,"Avail",1,358.643992722407
"12497",12497,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,476.206739788291
"12498",12498,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,190.95250341013
"12499",12499,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,326.737562827814
"12500",12500,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,810.0327914414
"12501",12501,"194244",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,380.999868946567
"12502",12502,"194244",2020,"pre","14",FALSE,"freshwater",0,1,"Avail",1,607.327827379815
"12503",12503,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,1242.53889763768
"12504",12504,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,72.3171237854987
"12505",12505,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,111.179550135715
"12506",12506,"194244",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,777.295896012467
"12507",12507,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,443.082863245763
"12508",12508,"194244",2020,"pre","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,411.256833303297
"12509",12509,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1187.77088232228
"12510",12510,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,2635.76060784188
"12511",12511,"194244",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,294.435859244749
"12512",12512,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1502.93611655283
"12513",12513,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,1518.10847528287
"12514",12514,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,890.486060285498
"12515",12515,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,647.835717428648
"12516",12516,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,2843.56805071688
"12517",12517,"194244",2020,"pre","14",FALSE,"freshwater",0,1,"Avail",1,950.808607738911
"12518",12518,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,1746.57463398216
"12519",12519,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,144.393550658942
"12520",12520,"194244",2020,"pre","1",FALSE,"other",0,1,"Avail",1,336.010532065252
"12521",12521,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,1819.12437152612
"12522",12522,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,1926.19117079758
"12523",12523,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,970.383367763394
"12524",12524,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,150.610037030949
"12525",12525,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,726.232634671073
"12526",12526,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1335.54531846305
"12527",12527,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,1749.82795188662
"12528",12528,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,2387.31631258984
"12529",12529,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,1763.97894589232
"12530",12530,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,942.238883144514
"12531",12531,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,2116.60981051554
"12532",12532,"194244",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,426.781292098336
"12533",12533,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,1438.84986855581
"12534",12534,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,189.920767019221
"12535",12535,"194244",2020,"pre","2",FALSE,"other",0,1,"Avail",1,337.635740215843
"12536",12536,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,135.411978156525
"12537",12537,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,77.9096276237112
"12538",12538,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,942.956933359221
"12539",12539,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,387.819726599188
"12540",12540,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,298.772684038185
"12541",12541,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,267.784605123152
"12542",12542,"194244",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,314.993792943074
"12543",12543,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,1517.62390824895
"12544",12544,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,2269.69759410185
"12545",12545,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,139.689615674731
"12546",12546,"194244",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,55.0092959059132
"12547",12547,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,2775.87594948048
"12548",12548,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,529.311633631752
"12549",12549,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,779.33061376312
"12550",12550,"194244",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,104.498749293545
"12551",12551,"194244",2020,"pre","15",FALSE,"saltmarsh_coastal",0,1,"Avail",1,216.858054035552
"12552",12552,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,788.0996012455
"12553",12553,"194244",2020,"pre","1",FALSE,"other",0,1,"Avail",1,1091.4410133564
"12554",12554,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,1782.39157991026
"12555",12555,"194244",2020,"pre","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,579.552236870559
"12556",12556,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,633.144219758961
"12557",12557,"194244",2020,"pre","1",FALSE,"other",0,1,"Avail",1,320.062183591655
"12558",12558,"194244",2020,"pre","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,120.579513007951
"12559",12559,"194244",2020,"pre","14",FALSE,"freshwater",0,1,"Avail",1,554.251906182808
"12560",12560,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,2164.09116010368
"12561",12561,"194244",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,739.86046942305
"12562",12562,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,1950.22894730173
"12563",12563,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,2011.40412204621
"12564",12564,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,512.597317982088
"12565",12565,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,1496.10494071501
"12566",12566,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,322.893299121361
"12567",12567,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,833.537481940914
"12568",12568,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1271.64199905148
"12569",12569,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1088.55602792086
"12570",12570,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,600.17068888539
"12571",12571,"194244",2020,"pre","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,116.280788790967
"12572",12572,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,89.4029074360732
"12573",12573,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,639.950929040618
"12574",12574,"194244",2020,"pre","14",FALSE,"freshwater",0,1,"Avail",1,930.701979445394
"12575",12575,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,898.945383360918
"12576",12576,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,574.714212637842
"12577",12577,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,984.576207812622
"12578",12578,"194244",2020,"pre","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1380.11004003513
"12579",12579,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,254.048632639295
"12580",12580,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,39.685356304225
"12581",12581,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,333.866827269909
"12582",12582,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,1052.94111366801
"12583",12583,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,1529.63700361071
"12584",12584,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,1865.10776323573
"12585",12585,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,2145.13020919288
"12586",12586,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,3249.96961766292
"12587",12587,"194244",2020,"pre","1",FALSE,"other",0,1,"Avail",1,21.2046784949057
"12588",12588,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,2215.51622190903
"12589",12589,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,297.070031766743
"12590",12590,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,206.424188722622
"12591",12591,"194244",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,207.682366671677
"12592",12592,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1713.61488428234
"12593",12593,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,3568.13186501817
"12594",12594,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,601.893723970892
"12595",12595,"194244",2020,"pre","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,378.890172960596
"12596",12596,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,814.594034800028
"12597",12597,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,289.456158982568
"12598",12598,"194244",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,1650.30246335325
"12599",12599,"194244",2020,"pre","check",FALSE,"other",0,1,"Avail",1,715.208519091534
"12600",12600,"194244",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1440.55671303896
"12601",12601,"194245",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,114.118107427574
"12602",12602,"194245",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,2538.89387130317
"12603",12603,"194245",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,912.323709905754
"12604",12604,"194245",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,428.629450056331
"12605",12605,"194245",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,210.443025465908
"12606",12606,"194245",2020,"pre","2",FALSE,"other",0,1,"Avail",1,803.698084252269
"12607",12607,"194245",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,516.715925855702
"12608",12608,"194245",2020,"pre","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1995.22056734619
"12609",12609,"194245",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,1592.74630010225
"12610",12610,"194245",2020,"pre","check",FALSE,"other",0,1,"Avail",1,2798.51251560013
"12611",12611,"194245",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,125.224454599903
"12612",12612,"194245",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,2235.24795915459
"12613",12613,"194245",2020,"pre","2",FALSE,"other",0,1,"Avail",1,1496.57557928683
"12614",12614,"194245",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,1110.94929336987
"12615",12615,"194245",2020,"pre","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,809.38651758637
"12616",12616,"194245",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1364.41052231192
"12617",12617,"194245",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,842.371285333214
"12618",12618,"194245",2020,"pre","check",FALSE,"other",0,1,"Avail",1,437.197396762771
"12619",12619,"194245",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,708.839332282584
"12620",12620,"194245",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1814.02053013515
"12621",12621,"194245",2020,"pre","check",FALSE,"other",0,1,"Avail",1,2560.35816361107
"12622",12622,"194245",2020,"pre","2",FALSE,"other",0,1,"Avail",1,421.762480099868
"12623",12623,"194245",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,211.670446555002
"12624",12624,"194245",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,11.8730978933251
"12625",12625,"194245",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,26.4312756881876
"12626",12626,"194245",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,2288.52800236138
"12627",12627,"194245",2020,"pre","check",FALSE,"other",0,1,"Avail",1,1976.40528137923
"12628",12628,"194245",2020,"pre","check",FALSE,"other",0,1,"Avail",1,1307.81281835854
"12629",12629,"194245",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,2658.76059353244
"12630",12630,"194245",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,395.563943674716
"12631",12631,"194246",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,333.709225908611
"12632",12632,"194246",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,486.926054106571
"12633",12633,"194246",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1348.35709893388
"12634",12634,"194246",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,1291.8744802545
"12635",12635,"194246",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,262.80170126157
"12636",12636,"194246",2020,"pre","1",FALSE,"other",0,1,"Avail",1,333.576571792799
"12637",12637,"194246",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,1455.68244701541
"12638",12638,"194246",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,561.883541162366
"12639",12639,"194246",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1456.24139947752
"12640",12640,"194246",2020,"pre","3",FALSE,"arable_hort",0,1,"Avail",1,762.309036289528
"12641",12641,"194246",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,185.215956723207
"12642",12642,"194246",2020,"pre","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,559.050439303626
"12643",12643,"194246",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,140.981693408841
"12644",12644,"194246",2020,"pre","check",FALSE,"other",0,1,"Avail",1,1582.2445369054
"12645",12645,"194246",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,68.3438392209505
"12646",12646,"194246",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,51.487537086142
"12647",12647,"194246",2020,"pre","2",FALSE,"other",0,1,"Avail",1,631.427664277516
"12648",12648,"194246",2020,"pre","check",FALSE,"other",0,1,"Avail",1,2505.33481807199
"12649",12649,"194246",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,395.145284666775
"12650",12650,"194246",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,394.640450500788
"12651",12651,"194246",2020,"pre","1",FALSE,"other",0,1,"Avail",1,26.4462747592347
"12652",12652,"194246",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1976.10488243589
"12653",12653,"194246",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,1159.23735063698
"12654",12654,"194246",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,559.000883678695
"12655",12655,"194246",2020,"pre","check",FALSE,"other",0,1,"Avail",1,195.915442324889
"12656",12656,"194246",2020,"pre","4",FALSE,"improved_grassland",0,1,"Avail",1,526.514338083879
"12657",12657,"194246",2020,"pre","19",FALSE,"saltmarsh_coastal",0,1,"Avail",1,461.064526800683
"12658",12658,"194246",2020,"pre","10",FALSE,"other_grassland",0,1,"Avail",1,319.809969573255
"12659",12659,"194246",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,1313.01760149169
"12660",12660,"194246",2020,"pre","check",FALSE,"other",0,1,"Avail",1,3057.7992170923
"12661",12661,"194247",2020,"pre","11",FALSE,"bog",0,1,"Avail",1,1280.13142685707
